eppo_code	virus_name	photo_id	thumb_url	full_url	caption	photographer	photo_page
WMV000	Potyvirus citrulli	13840	https://gd.eppo.int/media/data/taxon/W/WMV000/pics/220x130/13840.jpg	https://gd.eppo.int/media/data/taxon/W/WMV000/pics/1024x0/13840.jpg	Symptom in watermelon	Thirunarayanan P - Banaras Hindu University (IN)	https://gd.eppo.int/taxon/WMV000/photos
SUMV00	Potyvirus helitessellati	13218	https://gd.eppo.int/media/data/taxon/S/SUMV00/pics/220x130/13218.jpg	https://gd.eppo.int/media/data/taxon/S/SUMV00/pics/1024x0/13218.jpg	Sunflower mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/SUMV00/photos
SUMV00	Potyvirus helitessellati	13217	https://gd.eppo.int/media/data/taxon/S/SUMV00/pics/220x130/13217.jpg	https://gd.eppo.int/media/data/taxon/S/SUMV00/pics/1024x0/13217.jpg	Sunflower mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/SUMV00/photos
PRSV00	Potyvirus papayanuli	12184	https://gd.eppo.int/media/data/taxon/P/PRSV00/pics/220x130/12184.jpg	https://gd.eppo.int/media/data/taxon/P/PRSV00/pics/1024x0/12184.jpg	PRSV-P	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/PRSV00/photos
PRSV00	Potyvirus papayanuli	13131	https://gd.eppo.int/media/data/taxon/P/PRSV00/pics/220x130/13131.jpg	https://gd.eppo.int/media/data/taxon/P/PRSV00/pics/1024x0/13131.jpg	PRSV-P	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/PRSV00/photos
PRSV00	Potyvirus papayanuli	15973	https://gd.eppo.int/media/data/taxon/P/PRSV00/pics/220x130/15973.jpg	https://gd.eppo.int/media/data/taxon/P/PRSV00/pics/1024x0/15973.jpg	Papaya ring spot virus symptom in fruit	Thirunarayanan P	https://gd.eppo.int/taxon/PRSV00/photos
BCMV00	Potyvirus phaseovulgaris	8921	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/220x130/8921.jpg	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/1024x0/8921.jpg	""	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/BCMV00/photos
BCMV00	Potyvirus phaseovulgaris	8922	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/220x130/8922.jpg	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/1024x0/8922.jpg	""	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/BCMV00/photos
BCMV00	Potyvirus phaseovulgaris	15957	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/220x130/15957.jpg	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/1024x0/15957.jpg	Bean common mosaic symptoms	Thirunarayanan P	https://gd.eppo.int/taxon/BCMV00/photos
BCMV00	Potyvirus phaseovulgaris	15954	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/220x130/15954.jpg	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/1024x0/15954.jpg	Bean common mosaic symptoms	Thirunarayanan P	https://gd.eppo.int/taxon/BCMV00/photos
BCMV00	Potyvirus phaseovulgaris	15956	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/220x130/15956.jpg	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/1024x0/15956.jpg	Bean common mosaic symptoms	Thirunarayanan P	https://gd.eppo.int/taxon/BCMV00/photos
BCMV00	Potyvirus phaseovulgaris	15955	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/220x130/15955.jpg	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/1024x0/15955.jpg	Bean common mosaic symptoms	Thirunarayanan P	https://gd.eppo.int/taxon/BCMV00/photos
BCMV00	Potyvirus phaseovulgaris	15953	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/220x130/15953.jpg	https://gd.eppo.int/media/data/taxon/B/BCMV00/pics/1024x0/15953.jpg	Bean common mosaic symptoms	Thirunarayanan P	https://gd.eppo.int/taxon/BCMV00/photos
PPV000	Potyvirus plumpoxi	18643	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/18643.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/18643.jpg	Symptoms on fruit of Prunus cerasifera.	"Khomenko Iryna Olehivna. State Institution ""Volyn phytosanitary testing laboratory SSUFSCP», Ukraine."	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	18645	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/18645.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/18645.jpg	Symptoms on fruit of Prunus cerasifera.	"Khomenko Iryna Olehivna. State Institution ""Volyn phytosanitary testing laboratory SSUFSCP», Ukraine."	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	18644	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/18644.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/18644.jpg	Symptoms on fruit of Prunus cerasifera.	"Khomenko Iryna Olehivna. State Institution ""Volyn phytosanitary testing laboratory SSUFSCP», Ukraine."	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11686	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11686.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11686.jpg	Symptoms on peach leaves	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11679	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11679.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11679.jpg	Fruit symptoms, Prunus persica	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11678	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11678.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11678.jpg	Fruit symptoms, Prunus persica var. nucipersica	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11677	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11677.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11677.jpg	Fruit symptoms, Prunus domestica	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11676	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11676.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11676.jpg	Fruit symptoms, Prunus armeniaca	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11685	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11685.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11685.jpg	SYmptoms on an apricot kernel	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11684	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11684.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11684.jpg	Plants under insect proof greenhouse conditions	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11683	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11683.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11683.jpg	Plant under insect proof greenhouse conditions	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11682	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11682.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11682.jpg	Leaf symptoms observed in an orchard	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11681	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11681.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11681.jpg	Insect-proof greenhouse	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11675	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11675.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11675.jpg	Biological indexing	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11680	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11680.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11680.jpg	Symptoms on plum fruit and leaves	INRAE (France)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	2652	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/2652.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/2652.jpg	Symptoms of Plum pox virus on apricot stone.	Tomislav Jemrić, University of Zagreb, Faculty of Agriculture, Department of Pomology, Zagreb, Croatia	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	20108	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/20108.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/20108.jpg	Plum tree leaves with abnormal development and size due to PPV (Plum Pox Virus)	Kostas Anastasopoulos (Department of Agriculture, I.H.U)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	14865	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/14865.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/14865.jpg	Strong PPV-M symptoms on peach fruit	Manuel Rubio CEBAS-CSIC (Murcia) Spain	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	18809	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/18809.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/18809.jpg	Symptoms on leaves and fruits of Prunus.	Khomenko Iryna Olehivna. Ukraine.	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	18810	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/18810.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/18810.jpg	Symptoms on a Prunus leaf (Ukraine)	Khomenko Iryna Olehivna	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	17360	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/17360.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/17360.jpg	Symptoms on fruits of Prunus cerasifera. Ukraine.	Khomenko Iryna Olehivna	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	17363	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/17363.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/17363.jpg	Symptoms on leaves and fruits of Prunus cerasifera. Ukraine	Khomenko Iryna Olehivna	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	17361	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/17361.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/17361.jpg	Symptoms on leaves and fruits of Prunus cerasifera. Ukraine	Khomenko Iryna Olehivna	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	17357	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/17357.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/17357.jpg	Symptoms on a Prunus leaf. Ukraine.	Khomenko Iryna Olehivna	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	17359	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/17359.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/17359.jpg	Characteristic spotting on Prunus leaves. Ukraine.	Khomenko Iryna Olehivna	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	17358	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/17358.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/17358.jpg	Symptoms on a Prunus leaf. Ukraine.	Khomenko Iryna Olehivna	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1333	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1333.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1333.jpg	Yellow rings on a yellow-fleshed peach cultivar.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1347	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1347.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1347.jpg	Symptoms of PPV on apricot, pale rings in the stones.	M.A. Cambra, DG Aragón, Zaragoza (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1346	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1346.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1346.jpg	Symptoms of PPV-M on peach (Prunus persica cv. Arm King).	M. Cambra, IVIA, Moncada, Valencia (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1345	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1345.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1345.jpg	Symptoms of PPV on Japanese plum leaves.	M.Cambra, IVIA, Moncada, Valencia (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1340	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1340.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1340.jpg	Leaf symptoms of PPV infection on plum cv. Fränkischer.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1339	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1339.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1339.jpg	Leaf symptoms of PPV infection on plum cv. St Julien.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1338	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1338.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1338.jpg	Ring and band mosaic due to PPV on myrobalan.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1337	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1337.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1337.jpg	Leaf symptoms of PPV infection on plum cv. Ruth Gerstetter.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1336	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1336.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1336.jpg	Fruit symptoms of PPV infection on plum.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1335	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1335.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1335.jpg	Leaf symptoms of PPV infection on plum cv. Great Green.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1334	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1334.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1334.jpg	Symptoms of PPV on leaves of plum cv. Ackermann, showing yellowish flecks, rings and mottling.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1344	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1344.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1344.jpg	Typical symptoms of PPV on apricot leaves.	M.Cambra, IVIA, Moncada, Valencia (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1343	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1343.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1343.jpg	Symptoms of vein clearing on peach leaves cv. Royal Gem caused by PPV-M.	M.Cambra, IVIA, Moncada, Valencia (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1341	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1341.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1341.jpg	Symptoms of PPV-D on fruits of Japanese plum cv. Red Beaut.	M.Cambra, IVIA, Moncada, Valencia (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1342	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1342.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1342.jpg	Symptoms of PPV-D on fruits of Japanese plum cv. Red Beaut. Diseased fruits are compared with two healthy fruits on the left.	M.Cambra, IVIA, Moncada, Valencia (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1326	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1326.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1326.jpg	Symptoms of PPV of plum cv. Hauszwetsche, showing bluish depressions and grooves on the surface.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1348	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1348.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1348.jpg	Symptoms of PPV-D on peach (Pruns persica cv. Spring Crest).	M. Cambra, IVIA, Moncada, Valencia (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1328	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1328.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1328.jpg	Fruit fall of plum due to Plum pox virus infection.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1332	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1332.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1332.jpg	Spots on apricot stones.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1330	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1330.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1330.jpg	Symptoms of PPV infection on leaves of plum cv. Brompton, showing yellowish rings.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1325	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1325.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1325.jpg	Fruit symptoms of PPV infection on apricot.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1331	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1331.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1331.jpg	Fruit symptoms of PPV infection on apricot.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1329	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1329.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1329.jpg	Leaf symptoms of plum pox virus infection on peach.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1327	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1327.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1327.jpg	Leaf symptoms of plum pox virus infection on apricot.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1349	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1349.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1349.jpg	Petal discoloration caused by PPV-M on flowers of peach cv. Baby Gold.	J.C. Desvignes, CTIFL (FR).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1350	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1350.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1350.jpg	Symptoms of PPV on apricot fruits.	M.A. Cambra, DG Aragón, Zaragoza (ES).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	1324	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/1324.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/1324.jpg	Fruit symptoms of PPV infection on plum.	Biologische Bundesanstalt (DE).	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11439	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11439.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11439.jpg	""	Dr Melike Yurtmen. Biyolojik Mücadele Araştırma Institüsü, Adana (TR)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11438	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11438.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11438.jpg	""	Dr Melike Yurtmen. Biyolojik Mücadele Araştırma Institüsü, Adana (TR)	https://gd.eppo.int/taxon/PPV000/photos
PPV000	Potyvirus plumpoxi	11440	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/220x130/11440.jpg	https://gd.eppo.int/media/data/taxon/P/PPV000/pics/1024x0/11440.jpg	""	Dr Melike Yurtmen. Biyolojik Mücadele Araştırma Institüsü, Adana (TR)	https://gd.eppo.int/taxon/PPV000/photos
PVY000	Potyvirus yituberosi	4028	https://gd.eppo.int/media/data/taxon/P/PVY000/pics/220x130/4028.jpg	https://gd.eppo.int/media/data/taxon/P/PVY000/pics/1024x0/4028.jpg	Mosaic symptoms on potato leaf	Loredana Sigillo	https://gd.eppo.int/taxon/PVY000/photos
RLCV00	Raspberry leaf curl virus	1474	https://gd.eppo.int/media/data/taxon/R/RLCV00/pics/220x130/1474.jpg	https://gd.eppo.int/media/data/taxon/R/RLCV00/pics/1024x0/1474.jpg	Chronic symptoms of Raspberry leaf curl virus on raspberry cv. Lloyd George.	R. Stace-Smith (US).	https://gd.eppo.int/taxon/RLCV00/photos
CGRMV0	Robigovirus viridiavii	19461	https://gd.eppo.int/media/data/taxon/C/CGRMV0/pics/220x130/19461.jpg	https://gd.eppo.int/media/data/taxon/C/CGRMV0/pics/1024x0/19461.jpg	Virus collection Naktuinbouw Horst	Wietse den Hartog NVWA (NPPO the Netherlands)	https://gd.eppo.int/taxon/CGRMV0/photos
